0	3.249e-09
0.02	4.977e-05
0.14	0.0001038
0.19	0.0001094
0.42	0.0003351
0.79	0.0006614
1.1	0.0009501
1.23	0.00115
1.33	0.001379
1.42	0.001666
1.51	0.002043
1.61	0.002562
1.8	0.003588
1.87	0.003866
1.94	0.00406
2.02	0.004185
2.11	0.004232
2.22	0.004206
2.32	0.004197
2.36	0.004273
2.4	0.004449
2.41	0.004505
2.42	0.004663
2.43	0.004912
2.65	0.006617
2.71	0.00695
2.77	0.007197
2.83	0.007358
2.9	0.007453
2.98	0.007457
3.07	0.007368
3.19	0.007157
3.45	0.006584
3.64	0.00619
3.65	0.0177
3.67	0.0173
3.71	0.01629
3.72	0.006207
3.73	0.006215
3.74	0.0157
3.78	0.01508
3.87	0.01386
3.95	0.0128
3.96	0.02371
3.97	0.02288
3.98	0.01251
4.07	0.01195
4.1	0.01179
4.11	0.01713
4.13	0.01674
4.14	0.01167
4.2	0.01156
4.24	0.01145
4.25	0.01527
4.28	0.01501
4.29	0.01136
4.34	0.01128
4.35	0.01125
4.36	0.01443
4.4	0.01418
4.41	0.01115
4.46	0.01105
4.47	0.01379
4.53	0.01348
4.54	0.01088
4.57	0.01082
4.58	0.01324
4.68	0.01275
4.71	0.0126
4.72	0.01042
4.73	0.01251
4.87	0.01182
5.08	0.01081
5.19	0.01039
5.29	0.01007
5.42	0.009763
5.54	0.009575
5.63	0.009517
5.74	0.009542
5.83	0.009644
5.92	0.009815
6.02	0.0101
6.11	0.01043
6.36	0.01145
6.41	0.0116
6.48	0.01171
6.53	0.01169
6.57	0.01161
6.62	0.01142
6.67	0.01115
6.74	0.0107
6.92	0.009453
7	0.008981
7.11	0.008432
7.2	0.008084
7.32	0.007765
7.4	0.007624
7.41	0.007074
7.46	0.007102
7.47	0.006209
7.55	0.006423
7.63	0.006721
7.74	0.007229
7.88	0.007872
7.96	0.00816
8.04	0.008369
8.14	0.008541
8.15	0.009547
8.21	0.009667
8.25	0.009821
8.32	0.0102
8.4	0.01062
8.46	0.01086
8.54	0.01111
8.68	0.01143
8.83	0.01169
8.92	0.01177
9.01	0.01176
9.09	0.01168
9.22	0.01144
9.52	0.01079
9.61	0.01067
9.76	0.01058
9.77	0.009449
9.83	0.009487
